# [Sort by displacement]
# module_name  displacement  area  num_nets  disp*area  disp*num_nets  after_x  after_y  before_x  before_y
bk15a  7.906662  31654.000000  10  250277.463191  79.066615  897.310127  165.767717  889.403465  165.767717
bk3  7.356878  41895.000000  12  308216.414425  88.282539  1251.118841  899.209664  1258.475719  899.209664
bk12  7.122501  56840.000000  7  404842.941970  49.857505  1026.810127  314.926948  1032.676456  318.966280
bk14c  6.453153  19159.000000  8  123635.950960  51.625221  679.105306  308.114189  682.204339  313.774505
bk4  5.925755  74480.000000  14  441350.262280  82.960576  1717.857800  688.463009  1717.857800  694.388764
bk9b  4.189052  14161.000000  11  59321.162299  46.079570  672.013292  850.175177  668.052465  848.811358
bk8b  2.572300  47628.000000  22  122513.511049  56.590603  186.403933  479.958356  183.831633  479.958356
bk5a  0.209186  18620.000000  11  3895.045241  2.301047  1506.602683  821.463009  1506.602683  821.672195
bk17a  0.000000  67522.000000  14  0.000000  0.000000  999.118841  958.926948  999.118841  958.926948
bk21  0.000000  44100.000000  7  0.000000  0.000000  1293.999998  1225.262269  1293.999998  1225.262269
bk13  0.000000  69580.000000  9  0.000000  0.000000  1240.748971  248.500000  1240.748971  248.500000

# [Sort by displacement * area]
# module_name  displacement  area  num_nets  disp*area  disp*num_nets  after_x  after_y  before_x  before_y
bk2  61.380129  39102.000000  9  2400085.810101  552.421162  1517.526672  555.463009  1517.526672  494.082880
bk10b  101.612304  22540.000000  10  2290341.326261  1016.123037  802.774927  591.175177  705.000794  563.511498
bk1  44.584566  44688.000000  9  1992395.078284  401.261093  1485.618841  1088.762269  1447.878337  1065.025423
bk15b  44.905483  39984.000000  12  1795500.846921  538.865800  539.105306  168.000000  494.199823  168.000000
bk20  25.648566  63700.000000  16  1633813.662284  410.377058  992.489525  692.926948  994.031042  667.324748
bk18  30.869327  36946.000000  13  1140498.151014  401.301249  1001.932281  1151.426948  1001.932281  1182.296275
bk8a  24.320087  44100.000000  24  1072515.831793  583.682085  354.403933  480.071561  378.724020  480.071561
bk17b  28.549148  36946.000000  11  1054776.805534  314.040623  1184.989525  650.709664  1207.728111  667.972646
bk6  24.325825  41895.000000  17  1019130.438826  413.539025  1737.928513  1179.762269  1737.928513  1204.088094
bk9a  38.745540  21658.000000  8  839150.904650  309.964320  722.618841  969.175177  712.826312  1006.662819
bk9d  78.217771  9996.000000  9  781864.843694  703.959943  589.618841  969.175177  656.065982  927.910214
bk9c  18.398804  42483.000000  12  781636.391511  220.785648  638.565465  1109.426948  638.565465  1127.825752
bk5b  32.421715  23275.000000  14  754615.427782  453.904017  1498.306253  954.463009  1498.306253  922.041293
bk5c  23.845168  30723.000000  11  732595.086806  262.296845  1733.459278  955.762269  1721.229018  976.232071
bk7  34.605772  17836.000000  11  617228.545059  380.663489  1740.615913  803.963009  1740.615913  838.568780
bk11  27.329547  20825.000000  8  569137.813642  218.636375  645.826860  1228.426948  645.826860  1255.756495
bk14b  15.509654  34986.000000  12  542620.770953  186.115854  725.403933  427.114189  709.894279  427.114189
bk10a  10.744428  44982.000000  11  483305.870021  118.188710  690.382699  731.175177  690.382699  741.919605
bk4  5.925755  74480.000000  14  441350.262280  82.960576  1717.857800  688.463009  1717.857800  694.388764
bk14a  18.594197  23324.000000  6  433691.057351  111.565184  739.810127  189.114189  739.810127  207.708387
bk12  7.122501  56840.000000  7  404842.941970  49.857505  1026.810127  314.926948  1032.676456  318.966280
bk3  7.356878  41895.000000  12  308216.414425  88.282539  1251.118841  899.209664  1258.475719  899.209664
bk15a  7.906662  31654.000000  10  250277.463191  79.066615  897.310127  165.767717  889.403465  165.767717
bk19  16.681873  9996.000000  12  166752.000053  200.182473  81.403933  479.165016  98.085806  479.165016
bk14c  6.453153  19159.000000  8  123635.950960  51.625221  679.105306  308.114189  682.204339  313.774505
bk8b  2.572300  47628.000000  22  122513.511049  56.590603  186.403933  479.958356  183.831633  479.958356
bk16  8.059735  14994.000000  17  120847.663952  137.015492  518.903933  489.395526  520.048590  481.417488
bk9b  4.189052  14161.000000  11  59321.162299  46.079570  672.013292  850.175177  668.052465  848.811358
bk10c  8.166667  5831.000000  9  47619.833333  73.500000  708.274927  612.175177  708.274927  604.008511
bk5a  0.209186  18620.000000  11  3895.045241  2.301047  1506.602683  821.463009  1506.602683  821.672195
bk17a  0.000000  67522.000000  14  0.000000  0.000000  999.118841  958.926948  999.118841  958.926948
bk21  0.000000  44100.000000  7  0.000000  0.000000  1293.999998  1225.262269  1293.999998  1225.262269
bk13  0.000000  69580.000000  9  0.000000  0.000000  1240.748971  248.500000  1240.748971  248.500000

# [Sort by displacement * num_nets]
# module_name  displacement  area  num_nets  disp*area  disp*num_nets  after_x  after_y  before_x  before_y
bk10b  101.612304  22540.000000  10  2290341.326261  1016.123037  802.774927  591.175177  705.000794  563.511498
bk9d  78.217771  9996.000000  9  781864.843694  703.959943  589.618841  969.175177  656.065982  927.910214
bk8a  24.320087  44100.000000  24  1072515.831793  583.682085  354.403933  480.071561  378.724020  480.071561
bk2  61.380129  39102.000000  9  2400085.810101  552.421162  1517.526672  555.463009  1517.526672  494.082880
bk15b  44.905483  39984.000000  12  1795500.846921  538.865800  539.105306  168.000000  494.199823  168.000000
bk5b  32.421715  23275.000000  14  754615.427782  453.904017  1498.306253  954.463009  1498.306253  922.041293
bk6  24.325825  41895.000000  17  1019130.438826  413.539025  1737.928513  1179.762269  1737.928513  1204.088094
bk20  25.648566  63700.000000  16  1633813.662284  410.377058  992.489525  692.926948  994.031042  667.324748
bk18  30.869327  36946.000000  13  1140498.151014  401.301249  1001.932281  1151.426948  1001.932281  1182.296275
bk1  44.584566  44688.000000  9  1992395.078284  401.261093  1485.618841  1088.762269  1447.878337  1065.025423
bk7  34.605772  17836.000000  11  617228.545059  380.663489  1740.615913  803.963009  1740.615913  838.568780
bk17b  28.549148  36946.000000  11  1054776.805534  314.040623  1184.989525  650.709664  1207.728111  667.972646
bk9a  38.745540  21658.000000  8  839150.904650  309.964320  722.618841  969.175177  712.826312  1006.662819
bk5c  23.845168  30723.000000  11  732595.086806  262.296845  1733.459278  955.762269  1721.229018  976.232071
bk9c  18.398804  42483.000000  12  781636.391511  220.785648  638.565465  1109.426948  638.565465  1127.825752
bk11  27.329547  20825.000000  8  569137.813642  218.636375  645.826860  1228.426948  645.826860  1255.756495
bk19  16.681873  9996.000000  12  166752.000053  200.182473  81.403933  479.165016  98.085806  479.165016
bk14b  15.509654  34986.000000  12  542620.770953  186.115854  725.403933  427.114189  709.894279  427.114189
bk16  8.059735  14994.000000  17  120847.663952  137.015492  518.903933  489.395526  520.048590  481.417488
bk10a  10.744428  44982.000000  11  483305.870021  118.188710  690.382699  731.175177  690.382699  741.919605
bk14a  18.594197  23324.000000  6  433691.057351  111.565184  739.810127  189.114189  739.810127  207.708387
bk3  7.356878  41895.000000  12  308216.414425  88.282539  1251.118841  899.209664  1258.475719  899.209664
bk4  5.925755  74480.000000  14  441350.262280  82.960576  1717.857800  688.463009  1717.857800  694.388764
bk15a  7.906662  31654.000000  10  250277.463191  79.066615  897.310127  165.767717  889.403465  165.767717
bk10c  8.166667  5831.000000  9  47619.833333  73.500000  708.274927  612.175177  708.274927  604.008511
bk8b  2.572300  47628.000000  22  122513.511049  56.590603  186.403933  479.958356  183.831633  479.958356
bk14c  6.453153  19159.000000  8  123635.950960  51.625221  679.105306  308.114189  682.204339  313.774505
bk12  7.122501  56840.000000  7  404842.941970  49.857505  1026.810127  314.926948  1032.676456  318.966280
bk9b  4.189052  14161.000000  11  59321.162299  46.079570  672.013292  850.175177  668.052465  848.811358
bk5a  0.209186  18620.000000  11  3895.045241  2.301047  1506.602683  821.463009  1506.602683  821.672195
bk17a  0.000000  67522.000000  14  0.000000  0.000000  999.118841  958.926948  999.118841  958.926948
bk21  0.000000  44100.000000  7  0.000000  0.000000  1293.999998  1225.262269  1293.999998  1225.262269
bk13  0.000000  69580.000000  9  0.000000  0.000000  1240.748971  248.500000  1240.748971  248.500000

# average_displacement: 23.007630
