# [Sort by displacement]
# module_name  displacement  area  num_nets  disp*area  disp*num_nets  after_x  after_y  before_x  before_y
r36  1.308217  7.790400  24  10.191532  31.397203  25.014418  26.722250  24.972150  25.414716
r15  1.262400  7.261966  24  9.167505  30.297599  4.457411  16.921533  3.222698  17.184474
r102  1.217944  7.790400  24  9.488272  29.230658  28.902410  38.406825  27.684467  38.405431
r151  1.188715  7.790401  24  9.260566  28.529158  16.396140  33.148633  15.416879  33.822496
r799  1.138340  7.790402  24  8.868128  27.320165  16.143265  9.968999  15.030621  9.728500
r582  1.106334  7.790401  24  8.618782  26.552004  41.413909  27.220358  40.734015  26.347594
r768  1.067499  6.045566  24  6.453637  25.619980  26.617449  1.707531  25.578209  1.463534
r513  1.053211  7.790399  24  8.204937  25.277071  28.727395  4.674527  27.694997  4.466183
r680  1.044963  7.790399  24  8.140682  25.079122  27.980828  26.835252  28.091866  25.796205
r35  0.912677  7.790400  24  7.110119  21.904250  19.436259  23.691731  19.378053  24.602550
r16  0.909821  40.165041  24  36.542982  21.835695  10.480666  4.076134  9.606855  3.822701
r557  0.899297  3.652219  24  3.284430  21.583136  3.178186  2.434555  2.593458  1.751306
r136  0.865400  40.165040  24  34.758843  20.769610  27.775562  30.873818  26.939540  30.650243
r389  0.833063  7.790399  24  6.489896  19.993520  14.355191  44.160633  14.773412  44.881109
r691  0.830672  40.165044  24  33.363995  19.936139  21.070717  31.915581  20.256641  32.080798
r474  0.793239  3.652220  24  2.897084  19.037739  10.167071  19.026479  10.763090  19.549919
r350  0.780392  3.652219  24  2.850163  18.729412  17.428287  32.027036  16.650382  32.089287
r178  0.762173  3.652219  24  2.783622  18.292144  38.594180  22.320028  39.232884  22.735918
r161  0.760824  3.652219  24  2.778697  18.259781  38.775493  24.083786  39.195663  24.718066
r292  0.759676  7.790399  24  5.918179  18.232222  29.865925  19.564636  29.693405  18.824809
r617  0.745231  6.045566  24  4.505344  17.885547  37.295916  37.506497  37.124557  38.231759
r164  0.729357  0.027265  24  0.019886  17.504579  19.557809  32.278589  19.557809  31.549232
r219  0.700368  0.027265  24  0.019096  16.808835  9.219286  15.671120  9.892115  15.476655
r539  0.699610  7.261966  24  5.080546  16.790647  12.349236  1.566574  11.869141  1.057689
r767  0.698326  0.045567  24  0.031821  16.759819  20.968573  3.899652  20.968573  3.201326
r246  0.693426  3.652218  24  2.532542  16.642215  31.391801  3.254314  32.084115  3.215076
r96  0.685936  3.652219  24  2.505188  16.462460  11.963306  36.193912  12.607933  36.428355
r558  0.681609  3.652218  24  2.489385  16.358621  2.796149  11.606166  2.149522  11.821723
r658  0.680977  3.652219  24  2.487076  16.343440  11.373739  40.019103  11.316592  40.697678
r85  0.679552  6.045568  24  4.108275  16.309239  19.950632  40.447491  19.293205  40.619478
r87  0.665702  6.045568  24  4.024546  15.976846  27.083099  35.202784  27.748597  35.186311
r222  0.645800  6.045567  24  3.904226  15.499196  17.781499  7.429758  17.140962  7.512034
r739  0.633050  3.652220  24  2.312039  15.193205  38.406366  17.928058  38.313942  18.554325
r702  0.630333  6.045567  24  3.810721  15.127994  41.805904  19.964107  41.259917  19.649118
r673  0.620775  3.652218  24  2.267205  14.898594  22.666327  39.703535  22.739691  40.319959
r270  0.609874  3.652219  24  2.227394  14.636981  4.974242  12.457755  4.370124  12.541350
r158  0.606265  6.045567  24  3.665215  14.550358  44.307531  22.881562  44.861108  23.128767
r108  0.605353  3.652220  24  2.210881  14.528462  41.968856  36.629983  42.517426  36.374008
r723  0.605308  3.652219  24  2.210716  14.527380  34.320786  22.870448  34.912468  22.998158
r168  0.601051  3.652219  24  2.195168  14.425213  13.144757  25.816279  12.844768  26.337114
r643  0.591546  0.045567  24  0.026955  14.197106  10.164438  43.527986  9.912089  42.992965
r326  0.587413  7.790399  24  4.576182  14.097915  32.965608  29.738314  32.444260  30.008961
r18  0.581794  9.469035  24  5.509032  13.963066  1.760949  24.752592  1.344308  24.346518
r647  0.566849  6.045567  24  3.426925  13.604383  26.847468  40.618356  26.847468  41.185205
r451  0.559373  3.652220  24  2.042952  13.424942  35.046612  24.537802  35.046612  25.097175
r710  0.557257  0.027265  24  0.015194  13.374162  6.315000  28.711176  6.484842  29.241920
r611  0.549720  6.045566  24  3.323369  13.193284  12.496734  34.251663  11.950847  34.316471
r701  0.544388  6.045568  24  3.291137  13.065322  38.534630  19.991074  38.534630  19.446685
r165  0.544281  3.652218  24  1.987834  13.062754  8.464234  32.272632  8.575385  31.739821
r609  0.543168  6.045565  24  3.283759  13.036038  2.119960  33.779572  1.591481  33.905035
r95  0.542229  3.652218  24  1.980339  13.013502  18.618899  35.838229  19.128015  35.651645
r719  0.538062  6.045567  24  3.252890  12.913489  44.344828  15.268510  44.882098  15.239343
r471  0.535669  3.652218  24  1.956378  12.856045  3.113559  20.285709  2.820305  19.837443
r362  0.535532  6.045566  24  3.237592  12.852759  38.509040  40.326210  38.530790  40.861300
r105  0.532966  6.045566  24  3.222083  12.791193  32.822621  44.387952  32.522520  44.828397
r579  0.525400  6.045568  24  3.176341  12.609599  18.763181  25.842445  18.241298  25.903136
r338  0.525160  6.045569  24  3.174888  12.603828  7.311234  31.830922  7.820014  31.700788
r285  0.517748  3.652219  24  1.890928  12.425944  1.083863  3.747473  0.868016  3.276863
r340  0.516500  6.045569  24  3.122537  12.396002  17.107820  39.239286  16.930595  39.724429
r124  0.504489  6.045566  24  3.049922  12.107738  44.258208  31.617449  44.761756  31.586655
r81  0.501145  6.045566  24  3.029706  12.027482  4.820679  35.086930  4.347295  34.922449
r401  0.499580  3.652217  24  1.824575  11.989920  23.207803  37.783104  23.176392  38.281696
r59  0.494095  3.652219  24  1.804544  11.858284  28.051483  27.106752  28.051483  27.600847
r637  0.492090  3.652218  24  1.797222  11.810169  31.195150  40.612545  30.724170  40.755130
r321  0.491024  6.045566  24  2.968517  11.784572  6.484838  22.338801  6.484838  21.847777
r721  0.490318  3.652220  24  1.790749  11.767633  44.106315  18.781627  44.292686  19.235144
r577  0.486869  6.045567  24  2.943400  11.684860  6.702909  18.790287  6.702909  19.277156
r92  0.483504  3.652218  24  1.765862  11.604092  35.231506  37.184208  35.696339  37.317273
r454  0.474632  3.652218  24  1.733461  11.391180  4.741208  28.619349  4.741208  28.144716
r50  0.471519  6.045569  24  2.850599  11.316451  9.613937  26.243840  9.613937  26.715358
r477  0.466070  6.045565  24  2.817659  11.185692  20.267783  7.404242  19.820429  7.534994
r592  0.462170  6.045566  24  2.794078  11.092077  3.772543  26.187061  3.892038  26.633516
r104  0.457595  6.045565  24  2.766422  10.982284  29.581604  37.134349  30.014982  37.281239
r651  0.450418  8.045568  24  3.623869  10.810034  43.656075  40.021113  44.106493  40.021113
r227  0.449999  8.045567  24  3.620495  10.799970  43.173959  2.304571  43.235565  1.858809
r84  0.446255  6.045567  24  2.697862  10.710111  14.773897  39.322957  14.327643  39.322957
r89  0.443492  0.045567  24  0.020209  10.643808  35.802379  37.912286  35.360404  37.875635
r315  0.443254  3.652219  24  1.618862  10.638107  22.356707  22.474891  22.002047  22.740768
r125  0.441692  3.652220  24  1.613155  10.600602  43.175688  32.294626  43.510318  32.006331
r653  0.441599  3.652219  24  1.612815  10.598371  37.661441  41.218800  37.227430  41.137291
r167  0.435632  3.652218  24  1.591023  10.455164  10.095301  27.941261  10.339203  28.302214
r589  0.435018  3.652219  24  1.588780  10.440426  10.986631  25.755972  10.655524  26.038121
r656  0.433802  3.652219  24  1.584338  10.411237  18.883256  39.594863  18.690611  39.983542
r13  0.431459  3.652220  24  1.575782  10.355011  3.071818  4.388082  3.083290  3.956776
r631  0.430755  6.045569  24  2.604158  10.338116  24.803510  35.255976  25.213615  35.387748
r469  0.427352  3.652219  24  1.560784  10.256451  25.348400  19.843520  25.348400  19.416168
r199  0.423497  3.652220  24  1.546706  10.163938  5.333356  23.306701  4.942535  23.469823
r763  0.423496  8.045568  24  3.407263  10.163895  7.170096  13.778511  6.747095  13.798974
r211  0.423223  3.652218  24  1.545702  10.157348  40.489263  8.655765  40.886828  8.510646
r34  0.420826  6.045568  24  2.544134  10.099834  15.476434  25.732224  15.606394  26.132481
r749  0.420366  6.045569  24  2.541351  10.088782  18.906601  9.986726  18.486235  9.986726
r629  0.420068  6.045568  24  2.539551  10.081639  22.202294  40.840574  21.782225  40.840574
r523  0.418651  3.652220  24  1.529004  10.047615  13.614843  9.223652  13.614843  8.805001
r636  0.416559  3.652219  24  1.521363  9.997406  35.152559  40.798626  35.152559  41.215185
r439  0.416430  3.652219  24  1.520892  9.994310  8.198525  27.195531  8.431217  27.540883
r605  0.414444  3.652219  24  1.513642  9.946666  17.196115  26.519218  17.050490  26.131200
r385  0.414209  3.652218  24  1.512783  9.941026  13.198837  40.062371  13.198837  40.476581
r743  0.413438  3.652219  24  1.509967  9.922519  3.306500  22.169649  2.948253  21.963274
r406  0.412730  40.165045  24  16.577299  9.905508  22.168987  42.944946  22.510532  42.713229
r334  0.410080  3.652218  24  1.497701  9.841913  10.456385  30.222894  10.558490  30.620059
r410  0.405494  6.045566  24  2.451441  9.731855  31.255651  25.112130  31.255651  24.706636
r386  0.405222  3.652219  24  1.479959  9.725327  8.992524  40.848329  8.992524  41.253551
r375  0.404664  6.045567  24  2.446421  9.711926  24.537817  40.349798  24.344075  40.705068
r11  0.402735  3.652219  24  1.470875  9.665632  15.011135  1.134829  14.645609  0.965757
r126  0.400860  3.652219  24  1.464027  9.620633  40.976735  33.111988  41.014818  32.712941
r419  0.400530  0.027265  24  0.010920  9.612723  19.049298  34.023038  19.238006  33.669748
r574  0.398327  3.652220  24  1.454778  9.559848  1.256665  9.694972  0.858338  9.694972
r668  0.397779  6.045565  24  2.404796  9.546684  44.218265  34.460548  44.616043  34.460548
r447  0.397327  6.045565  24  2.402066  9.535847  41.911077  14.454490  42.295121  14.556366
r652  0.395233  3.652218  24  1.443479  9.485603  42.584981  39.776773  42.901218  40.013846
r650  0.392734  6.045566  24  2.374302  9.425627  40.204427  42.932695  40.227260  43.324765
r122  0.392102  6.045566  24  2.370477  9.410441  33.938637  26.097100  33.583361  25.931201
r483  0.392073  3.652219  24  1.431937  9.409757  40.966035  10.844031  40.580411  10.914851
r8  0.390350  3.652219  24  1.425645  9.368408  27.714545  10.512315  27.353132  10.659807
r432  0.388726  3.652219  24  1.419712  9.329417  41.639898  25.645173  41.296269  25.826907
r64  0.387714  6.045567  24  2.343953  9.305142  3.673967  29.286733  3.879751  28.958137
r521  0.387547  3.652218  24  1.415406  9.301126  19.033399  3.881295  19.133716  3.506957
r190  0.385091  6.045567  24  2.328094  9.242188  28.156177  11.730968  28.085833  12.109580
r220  0.384082  6.045568  24  2.321993  9.217966  10.341200  11.563754  10.089275  11.853673
r556  0.384070  7.261964  24  2.789105  9.217687  5.083655  1.927324  4.822739  1.645486
r162  0.381334  3.652220  24  1.392715  9.152013  34.657079  27.394021  34.970351  27.176590
r692  0.380455  3.652219  24  1.389504  9.130912  6.772380  34.331504  6.410086  34.215362
r14  0.379093  3.652219  24  1.384531  9.098237  3.175482  9.942602  2.796389  9.942602
r787  0.377281  6.045568  24  2.280878  9.054746  35.044011  1.413016  35.044011  1.035734
r283  0.377175  3.652219  24  1.377525  9.052195  15.314687  3.124663  14.993796  2.926448
r770  0.376704  6.045565  24  2.277391  9.040906  40.197504  1.376021  40.543161  1.226263
r341  0.376367  6.045566  24  2.275352  9.032809  19.402175  35.250648  19.734869  35.074675
r302  0.375622  3.652218  24  1.371852  9.014922  0.992399  5.851884  0.867490  5.497640
r248  0.375214  7.261966  24  2.724789  9.005127  23.432374  1.818864  23.636956  1.504331
r793  0.372131  3.652218  24  1.359104  8.931150  18.888298  5.624113  18.587864  5.404520
r368  0.366815  3.652218  24  1.339687  8.803554  12.184388  38.073382  12.136529  38.437062
r366  0.362671  3.652218  24  1.324552  8.704097  23.973938  35.675345  23.638873  35.814132
r775  0.360120  0.027265  24  0.009819  8.642870  22.007004  13.168075  22.190472  12.858195
r300  0.358104  3.652218  24  1.307874  8.594497  12.019199  5.153934  11.667782  5.085050
r176  0.357295  3.652219  24  1.304920  8.575083  44.333268  16.683788  44.505414  16.996878
r395  0.356432  6.045566  24  2.154831  8.554357  38.958791  29.878115  39.315222  29.878115
r486  0.354605  3.652220  24  1.295095  8.510515  25.140817  16.859133  25.368450  17.131029
r189  0.353324  6.045569  24  2.136045  8.479777  25.725974  13.898797  25.845749  14.231200
r625  0.352108  0.045567  24  0.016044  8.450593  5.062491  36.769588  4.710383  36.769588
r811  0.346475  3.652219  24  1.265403  8.315401  11.593657  3.345679  11.853825  3.116861
r417  0.345475  3.652220  24  1.261750  8.291397  30.516585  32.736543  30.471184  32.394065
r179  0.345008  3.652220  24  1.260044  8.280185  36.771332  23.059171  37.116056  23.045186
r480  0.343733  6.045567  24  2.078063  8.249602  31.409787  11.441882  31.072444  11.375913
r771  0.342379  6.045567  24  2.069878  8.217105  43.537342  5.051538  43.767098  4.797696
r674  0.342101  3.652220  24  1.249429  8.210429  16.505391  40.323967  16.843277  40.377505
r268  0.341547  3.652219  24  1.247403  8.197122  7.339406  5.231114  7.420132  4.899244
r666  0.340739  6.045568  24  2.059962  8.177740  34.045156  29.107748  34.045156  28.767009
r507  0.340634  3.652219  24  1.244070  8.175214  10.722381  13.101273  10.398743  13.207527
r686  0.340453  3.652220  24  1.243410  8.170875  44.595007  29.100294  44.935460  29.100294
r698  0.338761  6.045566  24  2.048001  8.130259  21.312945  23.345329  21.109901  23.616496
r555  0.337064  3.652218  24  1.231030  8.089527  15.757074  4.833203  16.094138  4.833203
r99  0.336236  6.045568  24  2.032738  8.069666  44.699917  42.245905  44.699917  42.582141
r697  0.335322  6.045568  24  2.027213  8.047734  18.851381  23.215648  18.524019  23.143021
r73  0.334965  6.045566  24  2.025054  8.039165  37.685320  34.708570  37.662655  35.042768
r519  0.329227  3.652220  24  1.202409  7.901446  28.066276  4.619635  27.766946  4.482551
r738  0.324156  3.652218  24  1.183887  7.779735  43.079089  14.715071  43.079089  15.039227
r633  0.323585  6.045567  24  1.956254  7.766039  44.699844  37.796386  44.699844  37.472801
r318  0.320278  3.652218  24  1.169726  7.686676  1.295628  23.111968  0.975350  23.111968
r221  0.319439  6.045566  24  1.931191  7.666543  13.096801  6.283955  13.255230  6.561339
r765  0.318611  6.045567  24  1.926184  7.646662  13.210860  4.129371  12.892249  4.129371
r269  0.317001  3.652219  24  1.157758  7.608027  5.052044  10.346326  4.751053  10.445794
r659  0.316300  6.045568  24  1.912214  7.591203  4.149976  40.783730  3.846715  40.873611
r524  0.316171  3.652220  24  1.154724  7.588094  9.202479  8.846575  9.095235  8.549148
r635  0.315356  3.652219  24  1.151749  7.568546  40.647072  40.058472  40.806509  40.330555
r644  0.315227  6.045567  24  1.905728  7.565457  12.169225  42.772989  12.027697  42.491319
r233  0.314047  3.652219  24  1.146970  7.537139  16.623351  15.257965  16.842250  15.483151
r141  0.313980  6.045568  24  1.898190  7.535529  44.247031  27.991121  44.524941  27.845005
r387  0.312840  8.045568  24  2.516979  7.508171  1.635606  39.373837  1.322766  39.373837
r376  0.311500  6.045567  24  1.883195  7.476003  29.528042  42.632308  29.816025  42.751044
r163  0.311343  3.652220  24  1.137094  7.472237  21.972194  29.366906  21.713773  29.193258
r396  0.308788  6.045565  24  1.866799  7.410918  42.150080  32.346890  42.450507  32.418260
r306  0.307035  6.045566  24  1.856200  7.368838  10.983761  24.151295  10.756061  24.357264
r106  0.305216  6.045567  24  1.845205  7.325190  35.648061  44.579220  35.342845  44.579220
r217  0.304087  3.652219  24  1.110594  7.298098  13.018140  20.703198  13.316173  20.642821
r296  0.303977  3.652220  24  1.110192  7.295455  29.961993  16.244038  29.693357  16.386294
r682  0.299509  6.045569  24  1.810703  7.188221  29.355582  24.371506  29.056541  24.354774
r344  0.298825  6.045565  24  1.806567  7.171803  35.110768  34.204492  35.110768  33.905667
r594  0.296810  6.045568  24  1.794383  7.123431  7.958570  24.361176  7.706049  24.205197
